,Unnamed: 0,timestamp,ALEC1_AE1,ALEC1_AE2,ALEC1_WE1,ALEC1_WE2,ALEC1_dV1,ALEC3_AE1,ALEC3_AE2,ALEC3_WE1,ALEC3_WE2,ALEC3_dV1,ALEC3_dV2,CO_M1,ClientTS,LIS2DH12_T,LIS2DH12_X,LIS2DH12_Y,LIS2DH12_Z,NO2_M1,O3_M1,PM5000S_2_PN0.3,PM5000S_2_PN0.5,PM5000S_2_PN1,PM5000S_2_PN10,PM5000S_2_PN2.5,PM5000S_2_PN5,RulechainTS,SCD30_CO2,SCD30_RH,SCD30_T,SHTC3_RH,SHTC3_T,SPS30_PM1,SPS30_PM10,SPS30_PM2.5,SPS30_PM4,VEML6040_AL,VEML6040_Blue,VEML6040_ColorTemp,VEML6040_Green,VEML6040_RED,VEML6040_White,continuousMessages,dTS_RC_Cli,PN0_5,PN1,PN2_5,PN5,PN10,PN<1,PN<2.5,PN<4,PN<10
2321,2321,17/10/2024 01:54:26,1.433632016,0.570841551,1.274016857,0.5911026,-0.1596,1.403572679,1.407070637,1.402301073,1.401934385,-0.0013,-0.0051,0.4102,3471865070000,34.46296692,59.18518448,-1020.037048,-175.777771,-18.0026,-3.8657,16.788851559999998,1.814722168,0.1474074097,0.0,0.008129630089,0.0,1729122866604,413.519989,27.58929634,29.13260651,27.53629684,28.87740707,1.83935535,1.945048928,1.945048928,1.945048928,11.80682278,92,41326,362,580,753,654,-1742742203396,14.974129391999998,1.6673147583,0.139277779611,0.008129630089,0.0,16.6414441503,16.780721929911,16.78885156,16.78885156
2322,2322,17/10/2024 01:55:26,1.433378816,0.570664108,1.271956801,0.591687024,-0.1614,1.403323531,1.406548262,1.401940703,1.401152253,-0.0014,-0.0054,0.4149,3471865130000,34.5,64.14814758,-1022.925903,-174.3703613,-18.913,-4.2038,16.42646289,1.7971666259999999,0.1530185242,0.0,0.00429629612,0.000703703701,1729122926744,412.615387,27.59933472,29.13634491,27.54999924,28.87111664,2.05562067,2.173741579,2.173741579,2.173741579,11.81264687,92,23133,363,580,753,655,-1742742203256,14.629296264,1.6441481018,0.14872222808000002,0.003592592419,0.000703703701,16.2734443658,16.42216659388,16.425759186299,16.42646289
2323,2323,17/10/2024 01:56:26,1.431070209,0.570334673,1.266517043,0.590978146,-0.1646,1.403648019,1.40723753,1.402638197,1.402373552,-0.001,-0.0049,0.4229,3471865190000,34.36363602,59.04545593,-1019.681824,-168.0,-17.0482,-3.0699,16.2244541,1.750840942,0.1576818237,0.0,0.006818181992000001,0.00013636364,1729122986585,413.333374,27.6118679,29.12642097,27.5568161,28.87363434,1.894267917,2.003116846,2.003116846,2.003116846,11.6773777,94,25030,360,582,751,656,-1742742203415,14.473613158,1.5931591183,0.150863641708,0.006681818352000001,0.00013636364,16.0667722763,16.217635918008,16.22431773636,16.2244541
2324,2324,17/10/2024 01:57:26,1.436685681,0.570063472,1.276225686,0.591061354,-0.1605,1.403866649,1.407180429,1.402362823,1.402373791,-0.0015,-0.0048,0.4124,3471865250000,34.40740585,63.66667175,-1019.962952,-183.6666565,-16.8473,-4.5716,16.11588867,1.7469259030000002,0.16255555730000001,0.0,0.00435185194,0.0,1729123046554,414.0384216,27.61213112,29.1361351,27.55592918,28.88073349,2.173602104,2.298501015,2.298501015,2.298501015,11.79516983,92,22101,363,580,751,657,-1742742203446,14.368962767,1.5843703457000002,0.15820370536,0.00435185194,0.0,15.9533331127,16.11153681806,16.11588867,16.11588867
2325,2325,17/10/2024 01:58:26,1.434605598,0.570482433,1.274960041,0.590972304,-0.1596,1.40376246,1.407298803,1.402351737,1.402349949,-0.0014,-0.0049,0.4103,3471865310000,34.3888855,56.07407379,-1021.962952,-183.8147888,-17.3457,-4.2886,16.59774023,1.824333374,0.157,0.0,0.006685184956,0.0017037037610000002,1729123106647,413.6799927,27.61150932,29.12864494,27.56777763,28.86703873,2.082570314,2.202239752,2.202239752,2.202239752,11.81614208,92,34665,363,580,754,658,-1742742203353,14.773406856,1.667333374,0.150314815044,0.004981481195,0.0017037037610000002,16.44074023,16.591055045043998,16.596036526238997,16.597740229999996
2326,2326,17/10/2024 01:59:24,1.435382128,0.570106685,1.276481986,0.591035843,-0.1589,1.403871775,1.407111764,1.402550101,1.402078986,-0.0013,-0.005,0.4084,3471865370000,34.41666412,63.55556488,-1020.962952,-178.222229,-17.6399,-4.0179,16.843640630000003,1.8147547609999999,0.16339622499999998,0.0,0.008716980934,0.002226415157,1729123164577,413.9200439,27.63434029,29.12747383,27.57592773,28.8611145,2.206003666,2.332766771,2.332766771,2.332766771,11.82546329,92,38730,364,580,754,659,-1742742205423,15.028885869000003,1.6513585359999998,0.15467924406599998,0.006490565776999999,0.002226415157,16.680244405000003,16.834923649066003,16.841414214843002,16.843640630000003
2327,2327,17/10/2024 02:00:26,1.435391665,0.569726944,1.272658825,0.590702713,-0.1627,1.403830171,1.407567382,1.402793527,1.402996778,-0.001,-0.0046,0.4182,3471865430000,34.42391205,58.21739197,-1019.565186,-170.782608,-16.02,-3.1514,16.58080469,1.832108643,0.1700652161,0.001956521749,0.01110869598,0.003847826004,1729123226669,412.5,27.6425457,29.12771988,27.57781982,28.86130333,1.955609202,2.067983389,2.067983389,2.067983389,11.80844116,93,46455,366,583,755,660,-1742742203331,14.748696047000001,1.6620434269,0.15895652012,0.007260869975999999,0.0018913042549999998,16.4107394739,16.56969599402,16.576956863996003,16.578848168251003
2328,2328,17/10/2024 02:01:26,1.435667753,0.570676267,1.275801778,0.590810478,-0.1599,1.403747559,1.407395244,1.402288675,1.402377725,-0.0015,-0.005,0.4109,3471865490000,34.43518066,65.33332825,-1023.0,-182.4073944,-17.5864,-4.435,16.508849610000002,1.75620752,0.15856604,0.0,0.006528301716,0.0,1729123286656,409.9599915,27.62420464,29.13313293,27.58592415,28.85555267,2.313361168,2.446292877,2.446292877,2.446292877,11.76953506,92,45109,362,580,752,661,-1742742203344,14.752642090000002,1.59764148,0.152037738284,0.006528301716,0.0,16.350283570000002,16.502321308284003,16.508849610000002,16.508849610000002
2329,2329,17/10/2024 02:02:26,1.432917833,0.570617378,1.273675799,0.591132641,-0.1592,1.403544784,1.406583905,1.40207243,1.401466727,-0.0015,-0.0051,0.4093,3471865550000,34.41666412,61.70370483,-1020.592651,-168.5925903,-17.9357,-4.476,16.80687109,1.859444458,0.17040740969999998,0.0,0.008370369910999998,0.0,1729123346656,411.1923218,27.63753891,29.13376999,27.59444427,28.85370636,2.15846777,2.28249979,2.28249979,2.28249979,11.79167271,92,41176,364,580,752,662,-1742742203344,14.947426632,1.6890370483000001,0.162037039789,0.008370369910999998,0.0,16.6364636803,16.798500720089,16.806871089999998,16.806871089999998
2330,2330,17/10/2024 02:03:26,1.430781722,0.57085228,1.270705462,0.591321409,-0.1601,1.40343833,1.406674623,1.401992798,1.401527405,-0.0014,-0.0051,0.4114,3471865610000,34.46295547,60.77777863,-1021.0,-186.0370483,-18.041,-4.3944,16.43141602,1.775415039,0.1677358551,0.0,0.009283019065999999,0.0,1729123406789,410.0,27.64318848,29.13302231,27.5974102,28.85740852,2.13269949,2.2552495,2.2552495,2.2552495,11.7765274,92,32691,363,580,751,663,-1742742203211,14.656000981,1.6076791839000002,0.158452836034,0.009283019065999999,0.0,16.263680164900002,16.422133000934004,16.431416020000004,16.431416020000004
2331,2331,17/10/2024 02:04:26,1.435366035,0.571144938,1.276327729,0.591310263,-0.159,1.403691411,1.407008171,1.402069449,1.401922941,-0.0016,-0.0051,0.4087,3471865670000,34.43518448,61.92592621,-1020.889038,-167.4814911,-17.8237,-4.9308,16.37562305,1.8491510009999998,0.1579433899,0.0,0.01116981125,0.000113207549,1729123466708,411.3076782,27.64282227,29.13407898,27.58629608,28.86445045,2.238938808,2.367594481,2.367594481,2.367594481,11.77419662,92,39664,362,580,753,664,-1742742203292,14.526472049000002,1.6912076110999998,0.14677357865000001,0.011056603701,0.000113207549,16.217679660100004,16.364453238750002,16.375509842451002,16.37562305
2332,2332,17/10/2024 02:05:26,1.435374022,0.570633352,1.276942134,0.590899467,-0.1584,1.403657675,1.407103181,1.40225327,1.40192008,-0.0014,-0.0052,0.4072,3471865730000,34.43518066,60.37037277,-1020.333313,-166.8518677,-18.1668,-4.2694,16.745810549999998,1.79843396,0.1564528351,0.0,0.008754716873,0.000886792481,1729123526629,413.3200378,27.65112305,29.1327076,27.59851837,28.86630058,2.043112755,2.160516024,2.160516024,2.160516024,11.77070236,92,34540,362,580,752,665,-1742742203371,14.947376589999998,1.6419811249,0.147698118227,0.007867924392,0.000886792481,16.589357714899997,16.737055833127,16.744923757518997,16.745810549999998
2333,2333,17/10/2024 02:06:26,1.436113715,0.570757568,1.276674867,0.591324985,-0.1594,1.404006958,1.407133341,1.402464271,1.402440906,-0.0015,-0.0047,0.4098,3471865790000,34.42591858,64.40740967,-1023.22229,-183.1851959,-16.447,-4.6898,16.21709277,1.789592651,0.13966667179999998,0.000629629612,0.0054259257319999995,0.001259259224,1729123586776,414.5769043,27.65520668,29.12308884,27.60110664,28.8599968,2.157166004,2.281121492,2.281121492,2.281121492,11.8208046,92,37840,363,580,754,666,-1742742203224,14.427500119000001,1.6499259792,0.134240746068,0.004166666507999999,0.000629629612,16.0774260982,16.211666844268,16.215833510775997,16.216463140387997
2334,2334,17/10/2024 02:07:27,1.433212876,0.570889413,1.274318337,0.590632558,-0.1589,1.403480649,1.406972051,1.4020437,1.401825905,-0.0014,-0.0051,0.4084,3471865850000,34.41666412,63.5925827,-1020.888855,-195.1111145,-18.0372,-4.3683,16.2040752,1.745924561,0.13643396000000002,0.0005094339850000001,0.005924528122,0.001509433985,1729123647184,415.1600037,27.65069389,29.12747383,27.61222458,28.85370636,1.730743289,1.830195427,1.830195427,1.830195427,11.7776947,92,48319,363,580,752,667,-1742742202816,14.458150638999998,1.609490601,0.13050943187800002,0.0044150941369999995,0.001,16.067641239999997,16.198150671877997,16.202565766014995,16.203565766014997
2335,2335,17/10/2024 02:08:26,1.434606075,0.570275724,1.275022864,0.591091692,-0.1596,1.403654099,1.407060266,1.402326345,1.402265787,-0.0013,-0.0048,0.4101,3471865910000,34.41666794,60.59259415,-1019.814819,-178.7036896,-16.8046,-4.0364,16.31911328,1.7807170410000002,0.1579056549,0.0,0.010320755000000001,0.00024528302299999997,1729123706783,414.7200012,27.66222954,29.12085342,27.61556053,28.85333252,2.115231752,2.236778259,2.236778259,2.236778259,11.78002548,92,36227,361,580,751,668,-1742742203217,14.538396238999999,1.6228113861000002,0.1475848999,0.010075471977,0.00024528302299999997,16.161207625099998,16.308792524999998,16.318867996976998,16.319113279999996
2336,2336,17/10/2024 02:09:26,1.433694959,0.5706743,1.273524761,0.590924501,-0.1602,1.403501153,1.406645417,1.4021281,1.401418447,-0.0014,-0.0052,0.4116,3471865970000,34.37962723,67.11112213,-1023.185181,-182.3703766,-18.3205,-4.1741,16.60724609,1.8105660399999999,0.163,0.0,0.007075471878,0.0,1729123766773,415.6153564,27.67615318,29.12278366,27.61295891,28.85481834,2.275581837,2.406341791,2.406341791,2.406341791,11.81614208,92,40482,362,580,754,669,-1742742203227,14.79668005,1.6475660399999998,0.155924528122,0.007075471878,0.0,16.44424609,16.600170618122,16.60724609,16.60724609
2337,2337,17/10/2024 02:10:26,1.434059024,0.571081161,1.275213122,0.591192305,-0.1588,1.403526425,1.406907797,1.402236223,1.401937485,-0.0013,-0.005,0.4082,3471866030000,34.40740585,63.96295166,-1019.037048,-172.5555573,-17.4209,-3.9222,16.65024609,1.8284339600000001,0.1770566101,0.0,0.006509433746,0.000867924511,1729123826638,416.0,27.67553902,29.12320518,27.6211071,28.85111237,1.859136581,1.965966463,1.965966463,1.965966463,11.82429886,92,38681,364,580,754,670,-1742742203362,14.82181213,1.6513773499000002,0.17054717635400002,0.005641509235,0.000867924511,16.4731894799,16.643736656254,16.649378165489,16.65024609
2338,2338,17/10/2024 02:11:26,1.4336555,0.570458114,1.274917483,0.591051221,-0.1587,1.403518319,1.406943202,1.401926994,1.40179503,-0.0016,-0.0051,0.408,3471866090000,34.37037277,62.66666412,-1021.962952,-162.3333282,-18.0443,-4.8376,16.09559277,1.761833374,0.1587407379,0.0,0.00535185194,0.00014814814900000002,1729123886893,416.115387,27.67574692,29.12472725,27.6348114,28.84851837,2.018325806,2.134304285,2.134304285,2.134304285,11.81614113,92,46274,363,580,754,671,-1742742203107,14.333759396,1.6030926361,0.15338888596,0.005203703791,0.00014814814900000002,15.9368520321,16.090240918059997,16.095444621850998,16.09559277
2339,2339,17/10/2024 02:12:27,1.436201334,0.570505202,1.277091146,0.591494381,-0.1591,1.403767109,1.407209754,1.402342796,1.402253151,-0.0014,-0.005,0.4089,3471866150000,34.35184479,62.03704834,-1020.481445,-178.8518219,-17.3729,-4.3299,16.49550977,1.728358521,0.159,0.0,0.002415094376,0.0,1729123947282,416.3999939,27.68646049,29.12522888,27.63740921,28.85036659,2.0228374,2.139074087,2.139074087,2.139074087,11.77536297,92,42429,362,580,751,672,-1742742202718,14.767151249000001,1.569358521,0.15658490562400001,0.002415094376,0.0,16.336509770000003,16.493094675624004,16.495509770000005,16.495509770000005
2340,2340,17/10/2024 02:13:26,1.439944625,0.569892406,1.283816934,0.591064036,-0.1561,1.404014468,1.407576561,1.402660847,1.402775526,-0.0014,-0.0048,0.4012,3471866210000,34.27777863,63.88887787,-1019.962952,-187.666687,-16.8276,-4.115,16.24916992,1.785113159,0.1483018799,0.0,0.0034716980460000003,0.00024528302299999997,1729124006864,416.7200317,27.69006348,29.11198425,27.63814926,28.84445,2.075277328,2.194527626,2.194527626,2.194527626,11.77885914,92,50427,362,580,751,673,-1742742203136,14.464056761,1.6368112791,0.14483018185399998,0.003226415023,0.00024528302299999997,16.1008680401,16.245698221954,16.248924636977,16.24916992
2341,2341,17/10/2024 02:14:24,1.435825467,0.570340812,1.277988076,0.591184497,-0.1578,1.403833389,1.407136321,1.402240396,1.402074695,-0.0016,-0.0051,0.4056,3471866270000,34.35185242,60.55555344,-1018.036987,-177.2962952,-17.741,-4.8427,15.75998145,1.703754761,0.15026414489999998,0.0,0.008716980934,0.0018490566020000002,1729124064898,416.8800659,27.69769287,29.11401367,27.65629387,28.84148216,2.182230711,2.307627916,2.307627916,2.307627916,11.78235149,92,46513,362,580,753,674,-1742742205102,14.056226688999999,1.5534906161,0.14154716396599998,0.006867924332,0.0018490566020000002,15.609717305099998,15.751264469065998,15.758132393397997,15.759981449999996
2342,2342,17/10/2024 02:15:26,1.436884642,0.570461392,1.278952718,0.591232657,-0.1579,1.403635025,1.406939745,1.402084112,1.401883602,-0.0016,-0.0051,0.4059,3471866330000,34.38393021,63.21427155,-1019.178589,-180.2499695,-17.7218,-4.7148,16.74301758,1.837581787,0.1622545471,0.0,0.006745454311,0.001290909052,1729124126941,416.8518677,27.70368767,29.11022568,27.65642548,28.85071945,2.169479132,2.294144392,2.294144392,2.294144392,11.81997013,91,49349,363,580,754,675,-1742742203059,14.905435793,1.6753272398999999,0.15550909278900002,0.005454545259,0.001290909052,16.580763032900002,16.736272125689002,16.741726670948,16.74301758
2343,2343,17/10/2024 02:16:26,1.434539437,0.570448041,1.275827527,0.59119916,-0.1587,1.403550029,1.407107115,1.401958346,1.402083278,-0.0016,-0.005,0.4079,3471866390000,34.39814377,63.18518829,-1020.3703,-184.6296082,-17.6085,-4.8387,16.789132809999998,1.84679248,0.1625471649,0.0,0.008075471878,0.0006603773830000001,1729124186782,415.6799316,27.70312309,29.11124039,27.64296341,28.85259247,1.99363637,2.108195782,2.108195782,2.108195782,11.81614304,92,44057,363,580,754,676,-1742742203218,14.942340329999999,1.6842453150999999,0.154471693022,0.007415094495,0.0006603773830000001,16.626585645099997,16.781057338121997,16.788472432616995,16.789132809999995
2344,2344,17/10/2024 02:17:26,1.43752408,0.570572317,1.278276205,0.591431141,-0.1592,1.404036999,1.407296419,1.402797818,1.402275681,-0.0012,-0.005,0.4093,3471866450000,34.39813614,60.74073792,-1019.555603,-174.9629669,-17.5977,-3.7671,16.91162305,1.86630188,0.1780943451,0.0,0.008320755005000001,0.0,1729124246800,417.8461609,27.69904137,29.12678719,27.64740562,28.85962677,1.899178863,2.008310795,2.008310795,2.008310795,11.81847286,92,40404,363,580,754,677,-1742742203200,15.04532117,1.6882075349,0.16977359009499998,0.008320755005000001,0.0,16.7335287049,16.903302294995,16.91162305,16.91162305
2345,2345,17/10/2024 02:18:26,1.434986472,0.57166791,1.274960637,0.591284215,-0.16,1.403722405,1.407257676,1.402243137,1.402286053,-0.0015,-0.005,0.4113,3471866510000,34.39814377,64.44445038,-1023.555481,-175.6296082,-17.4255,-4.497,16.5967168,1.890924561,0.1700188751,0.0,0.006509433746,0.0,1729124306700,417.5999451,27.70916748,29.11797333,27.64777756,28.86148643,2.015599728,2.131422043,2.131422043,2.131422043,11.82546234,92,47336,363,579,754,678,-1742742203300,14.705792238999999,1.7209056859,0.163509441354,0.006509433746,0.0,16.426697924899997,16.590207366254,16.5967168,16.5967168
2346,2346,17/10/2024 02:19:26,1.435967684,0.570697844,1.276817083,0.591167927,-0.1592,1.40387392,1.407361388,1.402426124,1.402405024,-0.0014,-0.005,0.409,3471866570000,34.41665268,61.07406616,-1020.407654,-179.2962646,-17.3721,-4.4013,16.73348242,1.790574097,0.16996296689999998,0.0,0.0074259257319999996,0.0,1729124366842,415.8399963,27.70526123,29.12213135,27.6566658,28.85148239,1.982519984,2.096441031,2.096441031,2.096441031,11.81730843,92,45752,362,580,754,679,-1742742203158,14.942908323000001,1.6206111301,0.162537041168,0.0074259257319999996,0.0,16.5635194531,16.726056494268,16.73348242,16.73348242
2347,2347,17/10/2024 02:20:26,1.42895782,0.570667922,1.264440775,0.590517759,-0.1645,1.403831363,1.407132387,1.40256846,1.40220952,-0.0013,-0.0049,0.4228,3471866630000,34.47726822,62.13636398,-1019.454529,-182.4091339,-17.2546,-3.8392,17.07218164,1.769159058,0.18720454409999998,0.0,0.007204545498,0.0,1729124426795,413.0952148,27.69789886,29.12451744,27.66136169,28.85181999,2.199212074,2.325583935,2.325583935,2.325583935,11.78320026,94,39380,364,584,754,680,-1742742203205,15.303022582,1.5819545139,0.17999999860199997,0.007204545498,0.0,16.884977095900002,17.064977094502,17.07218164,17.07218164
2348,2348,17/10/2024 02:21:27,1.435486555,0.57050246,1.275103927,0.591237605,-0.1604,1.403671622,1.407198548,1.402487636,1.402229071,-0.0012,-0.005,0.4122,3471866690000,34.37036896,62.9629631,-1021.037048,-179.3703461,-17.418,-3.5993,17.002796880000002,1.807648193,0.1752037048,0.0,0.009944444656,0.00014814814900000002,1729124487045,413.5599976,27.71575928,29.11198616,27.65963173,28.86296272,2.145304441,2.268577814,2.268577814,2.268577814,11.76487446,92,44394,361,580,752,681,-1742742202955,15.195148687000001,1.6324444882,0.165259260144,0.009796296506999999,0.00014814814900000002,16.8275931752,16.992852435344002,17.002648731851004,17.002796880000005
2349,2349,17/10/2024 02:22:26,1.434324503,0.570963919,1.27117157,0.591254771,-0.1632,1.403959394,1.407366037,1.402663112,1.402695656,-0.0013,-0.0047,0.4193,3471866750000,34.43180847,59.54545593,-1019.954529,-162.818161,-16.3697,-3.9407,17.30397656,1.85920459,0.1665909119,0.0,0.01038636398,0.0008181818130000001,1729124546991,413.8095093,27.72623634,29.11700821,27.66773033,28.84772682,2.118088245,2.239799261,2.239799261,2.239799261,11.64877892,94,40994,360,581,748,682,-1742742203009,15.444771969999998,1.6926136781,0.15620454792,0.009568182167,0.0008181818130000001,17.137385648099997,17.29359019602,17.303158378187,17.30397656
2350,2350,17/10/2024 02:23:26,1.434201598,0.57093519,1.273761392,0.590823531,-0.1604,1.403706431,1.407193303,1.40220356,1.40218842,-0.0015,-0.005,0.4123,3471866810000,34.34259033,57.8888855,-1023.0,-162.7777557,-17.5421,-4.5687,16.79905664,1.807717041,0.16920754999999998,0.0,0.0072641510959999996,0.0,1729124606916,413.3200073,27.72418022,29.1104908,27.67518234,28.84481239,2.27956295,2.410551071,2.410551071,2.410551071,11.78584862,92,40092,362,580,752,683,-1742742203084,14.991339599,1.6385094910000002,0.16194339890399997,0.0072641510959999996,0.0,16.62984909,16.791792488904,16.79905664,16.79905664
2351,2351,17/10/2024 02:24:26,1.433321595,0.570756614,1.274016142,0.591061473,-0.1593,1.403505564,1.406809211,1.402212143,1.401493073,-0.0013,-0.0053,0.4094,3471866870000,34.37037277,63.70370865,-1019.666626,-191.0,-18.6331,-3.932,17.245246090000002,1.8609810789999999,0.1810566101,0.0,0.008584905624,0.0,1729124666960,413.884613,27.71706009,29.1314106,27.67296219,28.84629059,2.227960587,2.355984211,2.355984211,2.355984211,11.82546425,92,46608,364,580,754,684,-1742742203040,15.384265011000002,1.6799244689,0.172471704476,0.008584905624,0.0,17.0641894799,17.236661184376,17.245246090000002,17.245246090000002
2352,2352,17/10/2024 02:25:26,1.433822751,0.57111311,1.274854779,0.591259241,-0.159,1.403731942,1.407036781,1.402145624,1.401834011,-0.0016,-0.0052,0.4085,3471866930000,34.37036896,60.66666412,-1020.629639,-180.4444427,-18.2357,-4.8224,16.82894336,1.852490601,0.1902264099,0.0,0.008905660628999999,0.0006603773830000001,1729124726673,412.1600037,27.7274189,29.11914063,27.6733284,28.85259247,2.304393291,2.436810017,2.436810017,2.436810017,11.80798531,92,46758,364,580,754,685,-1742742203327,14.976452759,1.6622641911,0.181320749271,0.008245283245999999,0.0006603773830000001,16.6387169501,16.820037699371,16.828282982617,16.82894336
2353,2353,17/10/2024 02:26:27,1.434216499,0.570326567,1.275645137,0.591255903,-0.1586,1.403645754,1.40702498,1.402242899,1.401909471,-0.0014,-0.0051,0.4075,3471866990000,34.38888168,60.777771,-1022.555664,-163.8147736,-17.9299,-4.2647,16.981591799999997,1.877166626,0.1774629669,0.0,0.009796296119999999,0.0012222222089999998,1729124787058,414.5769348,27.73578072,29.12431908,27.67185211,28.85555649,1.990366578,2.10473752,2.10473752,2.10473752,11.7881794,92,41656,363,580,753,686,-1742742202942,15.104425173999998,1.6997036590999999,0.16766667078,0.008574073911,0.0012222222089999998,16.8041288331,16.97179550388,16.980369577791,16.9815918
2354,2354,17/10/2024 02:27:27,1.43437314,0.570793748,1.274480104,0.591575265,-0.1599,1.403824568,1.407144308,1.402323723,1.402405143,-0.0015,-0.0047,0.4109,3471867050000,34.46296692,59.48147964,-1019.111267,-167.888916,-16.6108,-4.5626,16.72556641,1.876811279,0.1811698151,0.0,0.013566038130000001,0.001415094376,1729124847325,415.0400085,27.7475605,29.11433411,27.67667198,28.85407829,2.045709848,2.163261414,2.163261414,2.163261414,11.76720524,92,38002,363,580,751,687,-1742742202675,14.848755130999999,1.6956414639,0.16760377696999998,0.012150943754,0.001415094376,16.5443965949,16.71200037187,16.724151315624002,16.725566410000003
2355,2355,17/10/2024 02:28:27,1.432143569,0.570938647,1.270502925,0.5910061,-0.1616,1.403398871,1.406847715,1.401933193,1.401727438,-0.0015,-0.0051,0.4154,3471867110000,34.40741348,64.48149872,-1021.740662,-177.5555267,-17.9466,-4.4557,17.39488672,1.88479248,0.1755283051,0.0,0.008849056244,0.000735849082,1729124907162,414.7200012,27.75494385,29.10396957,27.68518448,28.85074043,2.159440279,2.283527851,2.283527851,2.283527851,11.81497765,92,35134,363,580,754,688,-1742742202838,15.510094239999999,1.7092641749,0.166679248856,0.008113207162,0.000735849082,17.2193584149,17.386037663756,17.394150870918,17.394886720000002
2356,2356,17/10/2024 02:29:24,1.433071852,0.570854425,1.270325661,0.591320634,-0.1627,1.403958559,1.407487154,1.402421713,1.402769089,-0.0015,-0.0047,0.4183,3471867170000,34.37499619,62.45454788,-1020.454346,-190.0454712,-16.5368,-4.672,17.48877344,1.8855,0.1819545441,0.0,0.007613636494,0.000954545438,1729124964779,416.2857056,27.75268173,29.10963821,27.68636894,28.84409332,2.2047925,2.331484318,2.331484318,2.331484318,11.83896923,94,41468,366,585,756,689,-1742742205221,15.603273439999999,1.7035454559,0.17434090760600002,0.006659091056,0.000954545438,17.306818895899998,17.481159803505996,17.487818894561997,17.488773439999996
2357,2357,17/10/2024 02:30:26,1.434402585,0.570826948,1.272213578,0.591112494,-0.1622,1.403932929,1.407338619,1.402834415,1.402419448,-0.0011,-0.0049,0.4168,3471867230000,34.44564819,60.0,-1021.260864,-172.1739044,-17.2417,-3.3395,17.18158789,1.929739136,0.1797391357,0.0,0.007543478489,0.001,1729125026976,416.2272034,27.74338913,29.11982727,27.67521858,28.85782623,2.31862855,2.451862097,2.451862097,2.451862097,11.86315441,93,36848,366,584,755,690,-1742742203024,15.251848754,1.7500000003,0.172195657211,0.006543478489,0.001,17.0018487543,17.174044411510998,17.180587889999998,17.18158789
2358,2358,17/10/2024 02:31:26,1.43250072,0.570926547,1.272587538,0.59105742,-0.1599,1.403422594,1.406740665,1.401851654,1.401633501,-0.0016,-0.0051,0.411,3471867290000,34.37037277,62.85185242,-1021.407349,-177.4444885,-17.9006,-4.7757,16.91024609,1.885509399,0.18,0.0,0.009641509056000001,0.000679245293,1729125086799,417.9230957,27.75391197,29.12493706,27.68296432,28.86037445,2.35153842,2.486664534,2.486664534,2.486664534,11.82080364,92,38056,364,580,754,691,-1742742203201,15.024736691000001,1.705509399,0.170358490944,0.008962263763000002,0.000679245293,16.73024609,16.900604580944,16.909566844707,16.91024609
2359,2359,17/10/2024 02:32:26,1.435712695,0.569470644,1.275669098,0.590699792,-0.16,1.403802633,1.407283783,1.40249753,1.402415872,-0.0013,-0.0049,0.4113,3471867350000,34.32407761,63.74074554,-1022.444519,-190.3333282,-17.062,-3.9675,17.42809375,1.850490601,0.189113205,0.0,0.009641509056000001,0.000698113203,1729125146921,414.7999878,27.75085449,29.12106323,27.69629669,28.8503685,2.164409161,2.288782597,2.288782597,2.288782597,11.82313633,92,42919,363,579,754,692,-1742742203079,15.577603148999998,1.661377396,0.179471695944,0.008943395853,0.000698113203,17.238980544999997,17.418452240943996,17.427395636796994,17.428093749999995
2360,2360,17/10/2024 02:33:26,1.434305906,0.570142031,1.276184201,0.591167748,-0.1581,1.403797626,1.407019734,1.402331471,1.401929975,-0.0015,-0.0051,0.4064,3471867410000,34.30554962,58.0,-1022.740906,-190.9259186,-17.8396,-4.4571,16.953054690000002,1.8775740969999999,0.1761851807,0.0,0.0055,0.000629629612,1729125206922,412.1154175,27.74963379,29.12000847,27.70888901,28.84703636,2.098623276,2.219215631,2.219215631,2.219215631,11.77070332,92,42312,361,580,751,693,-1742742203078,15.075480593000002,1.7013889163,0.1706851807,0.004870370388,0.000629629612,16.776869509300003,16.947554690000004,16.952425060388006,16.953054690000005
2361,2361,17/10/2024 02:34:26,1.432484269,0.571626127,1.27276504,0.591258168,-0.1597,1.403568268,1.406971812,1.402238369,1.40158844,-0.0013,-0.0054,0.4105,3471867470000,34.35184479,60.29629517,-1018.96283,-174.6296082,-18.8687,-4.0429,17.19224609,1.86,0.1668490601,0.0,0.007603773594,0.0,1729125266986,410.3999939,27.75689507,29.12074661,27.70666695,28.84222221,2.118499279,2.240233183,2.240233183,2.240233183,11.78584957,92,39500,362,580,752,694,-1742742203014,15.332246090000002,1.6931509399000002,0.159245286506,0.007603773594,0.0,17.025397029900002,17.184642316406002,17.19224609,17.19224609
